KN015_Kyoto_1-1-7-01	しかし！				
KN015_Kyoto_1-1-8-01	だがしかしｂｕｔ！				
KN015_Kyoto_1-1-9-01	京都観光とははたしてそのような歴史を感じる場所のみが対象となっているのでしょうか？				
KN015_Kyoto_1-1-10-01	否。				
KN015_Kyoto_1-1-11-01	断じて否。				
KN015_Kyoto_1-1-12-01	例えば大阪に観光に来た人は大阪城や大仙古墳を見て満足して帰っていくでしょうか？				
KN015_Kyoto_1-1-13-01	いや、違います。				
KN015_Kyoto_1-1-14-01	多分その後ミナミかキタに出てファッションビルや複合型レジャー施設を満喫し、夜景を眺めながらディナーと洒落込み、そして帰りの電車に乗るべく駅のホームに向かう中でエスカレーターの左側が空いている光景を見て「あぁ、ここはやっぱり大阪なんだなぁ」と実感するのです。				
KN015_Kyoto_1-1-15-01	こう考えれば僕が普段やっていることだって京都観光と呼べそうな気がしてきました。				
KN015_Kyoto_1-1-16-01	そこで今回は「京都について私が知っている二、三の事柄」と題して僕がよく行く三条・四条あたりのお店などを紹介したいと思います。				
KN015_Kyoto_1-1-16-02	ちなみにこのタイトルはゴダールの「彼女について私が知っている二、三の事柄」のオマージュです				
KN015_Kyoto_1-1-17-01	・河原町ＯＰＡ				
KN015_Kyoto_1-1-18-01	メンズフロアとタワレコを利用します。				
KN015_Kyoto_1-1-18-02	６Ｆ７Ｆ				
KN015_Kyoto_1-1-18-03	９Ｆ				
KN015_Kyoto_1-1-19-01	俗に言う「丸井系」のブランドが多く入っています。				
KN015_Kyoto_1-1-20-01	Ｔから始まるブランドには気を付けたほうがいいです（笑）。	[著者]	気を付けたほうがいいです	当為	Ｔから始まるブランド
KN015_Kyoto_1-1-21-01	粘着接客の餌食にならないように…。	[著者]	粘着接客	批評−	[Ｔから始まるブランド]
KN015_Kyoto_1-1-22-01	タワレコは品揃えが豊富です。	[著者]	品揃えが豊富です	メリット＋	タワレコ
KN015_Kyoto_1-1-22-02	タワーレコード				
KN015_Kyoto_1-1-23-01	ここかＨＭＶで大抵のものは揃うんではないでしょうか。	[著者]	大抵のものは揃うんではないでしょうか	メリット＋	ここかＨＭＶ
KN015_Kyoto_1-1-23-02	河原町ビブレ				
KN015_Kyoto_1-1-24-01	・藤井大丸				
KN015_Kyoto_1-1-25-01	セレクトショップが多いです。				
KN015_Kyoto_1-1-26-01	大学生だとＵＮＩＴＥＤ　ＡＲＲＯＷＳやｎａｎｏ・ｕｎｉｖｅｒｓｅなんかで買ってる人が多いんではないでしょうか。	[著者]	ＵＮＩＴＥＤ　ＡＲＲＯＷＳやｎａｎｏ・ｕｎｉｖｅｒｓｅなんかで買ってる人が多いんではないでしょうか	採否＋	ＵＮＩＴＥＤ　ＡＲＲＯＷＳやｎａｎｏ・ｕｎｉｖｅｒｓｅ
KN015_Kyoto_1-1-27-01	あとＵＮＴＩＴＬＥＤ　ＭＥＮは関西ではここと最近できたなんばマルイにしか入ってないらしいので是非。	[著者]	関西ではここと最近できたなんばマルイにしか入ってないらしい	メリット＋	ＵＮＴＩＴＬＥＤ　ＭＥＮ
KN015_Kyoto_1-1-28-01	・ａ−ｃｈｏ				
KN015_Kyoto_1-1-29-01	四条寺町にあるゲーセンです。				
KN015_Kyoto_1-1-30-01	よく３Ｆでクイズマジックアカデミーをやってます。	[著者]	よく３Ｆでクイズマジックアカデミーをやってます	採否＋	クイズマジックアカデミー
KN015_Kyoto_1-1-31-01	通常は１プレイ１００円ですが、平日の午前中に限り２００円３プレイ、３００円５プレイのサービスを実施中です。	[著者]	平日の午前中に限り２００円３プレイ、３００円５プレイのサービスを実施中です	メリット＋	[・ａ−ｃｈｏ]
KN015_Kyoto_1-1-32-01	京大生ならクイズは好きだと思うので是非やり込んで賢者を目指してください。	[著者]	是非やり込んで賢者を目指してください	当為	[クイズマジックアカデミー]
KN015_Kyoto_1-1-32-02	偏見？				
KN015_Kyoto_1-1-33-01	あとは２Ｆで格ゲーや音ゲーを少々。				
KN015_Kyoto_1-1-34-01	でも音ゲーなら京大から程近いＧＯＬＤ銀閣寺店でやることのほうが多いです。	[著者]	ＧＯＬＤ銀閣寺店でやることのほうが多いです	採否＋	ＧＯＬＤ銀閣寺店
KN015_Kyoto_1-1-35-01	見かけたら生暖かい目で見守ってやってください。				
KN015_Kyoto_1-1-36-01	・紀伊國屋書店				
KN015_Kyoto_1-1-37-01	新京極通三条下ルらしいです。				
KN015_Kyoto_1-1-38-01	前は河原町にあったブックファーストを好んで利用していたのですがこの春に閉店してしまったので…。	[著者]\n[著者]	好んで利用していた\n閉店してしまった	採否＋\n出来事−	ブックファースト\nブックファースト
KN015_Kyoto_1-1-38-02	勿論大学生協も活用しつつ				
KN015_Kyoto_1-1-39-01	大きな本屋に行くと、文庫前平台とかで何となく書店員の好みがわかるような気がします。				
KN015_Kyoto_1-1-40-01	そういう時に「ピン」ときて買った本は大体面白いです。	[著者]	大体面白いです	メリット＋	そういう時に「ピン」ときて買った本
KN015_Kyoto_1-1-41-01	あとは年末になると発表する「キノベス」なるランキングも要チェックです。	[著者]	要チェックです	批評＋	「キノベス」なるランキング
KN015_Kyoto_1-1-42-01	「このミス」などと比較するよりいっそう楽しめます。	[著者]	よりいっそう楽しめます	当為	「このミス」などと比較する
KN015_Kyoto_1-1-43-01	とまぁこんな感じなのですがどうでしょうか。				
KN015_Kyoto_1-1-44-01	これだけだとオーソドックスな京都観光からあまりに外れてしまい、ややもすると「こいつは５００円の図書券欲しさにこんなしょうもないエントリーを投稿したのか」という謗りをも受けかねないと思うので、最後にこれから卒業までに一度は行っておきたい京都の観光名所を挙げて終えることにします。				
KN015_Kyoto_1-1-45-01	二年半後の卒業までにどれだけ回れるのでしょうか。				
KN015_Kyoto_1-1-46-01	・清水寺				
KN015_Kyoto_1-1-46-02	舞台から飛び降りるとはいったいいかほどの恐怖なのか？				
KN015_Kyoto_1-1-47-01	・大徳寺				
KN015_Kyoto_1-1-47-02	枯山水とは僕のような凡人にも理解出来る美なのか？				
KN015_Kyoto_1-1-48-01	・哲学の道				
KN015_Kyoto_1-1-48-02	「そんなところすら行ってないのか！」とお叱りを受けそうですが…				
KN015_Kyoto_1-1-49-01	・鹿苑寺				
KN015_Kyoto_1-1-49-02	銀閣は昔遠足で行ったことがあるので金閣もどうせなら見ておきたい	[著者]	金閣もどうせなら見ておきたい	感情＋	金閣
KN015_Kyoto_1-1-50-01	・永観堂				
KN015_Kyoto_1-1-50-02	ライトアップされた幻想的な風景を見てみたい	[著者]	ライトアップされた幻想的な風景を見てみたい	感情＋	[永観堂]
KN015_Kyoto_1-1-51-01	せっかく京都大学を選んで入ってきたんだから、どうせなら京都の骨の髄までしゃぶり尽くしてやろうと思っていた時期が僕にもありました。				
KN015_Kyoto_1-1-52-01	しかし最近は日々の忙しさにかまけてそのような入学当初のピュアなパッションを忘れがちでした。				
KN015_Kyoto_1-1-53-01	ここで京都観光にまつわる記事を書くような展開になったのも何かの縁だと思うので、これを機に少しは古都・京都を楽しもうかと思います。				
KN015_Kyoto_1-1-54-01	では今回はこれでおしまい。				
KN015_Kyoto_1-1-55-01	機会があればまた。				
KN015_Kyoto_1-1-56-01	いつか、どこかで、偶然に。				
KN016_Kyoto_1-1-1-01	［京都観光］観光と無縁な日々				
KN016_Kyoto_1-1-2-01	根が出不精だから、もう何年も京都に住んでいるのにほとんど観光地には行っていない。	[著者]	ほとんど観光地には行っていない	採否−	観光地
KN016_Kyoto_1-1-3-01	金閣寺や銀閣寺のような有名どころは小学生のときに行ったっきり。				
KN016_Kyoto_1-1-4-01	そもそも観光地に近寄らない。	[著者]	そもそも観光地に近寄らない	採否−	観光地
KN016_Kyoto_1-1-5-01	人が多いところは嫌いだから。	[著者]	人が多いところは嫌い	感情−	人が多いところ
KN016_Kyoto_1-1-6-01	こんな風だから、高校時代の友人たちから、京都に来るから観光案内しろと言われたときには困った。	[著者]	観光案内しろと言われたときには困った	感情−	観光案内しろと言われたとき
KN016_Kyoto_1-1-7-01	一度目はべたに清水へ。				
KN016_Kyoto_1-1-8-01	二度目は向こうの希望で桂離宮へ。				
KN016_Kyoto_1-1-9-01	今回はその桂離宮の話。				
KN016_Kyoto_1-1-10-01	桂離宮を見学するには、あらかじめ申し込みをしないといけない。	[著者]	あらかじめ申し込みをしないといけない	当為	桂離宮
KN016_Kyoto_1-1-11-01	何しろ宮内庁の管轄である。				
KN016_Kyoto_1-1-12-01	いろいろややこしい。	[著者]	ややこしい	メリット−	[桂離宮]
KN016_Kyoto_1-1-13-01	直接申し込む場合は御所にある事務所で行う。				
KN016_Kyoto_1-1-14-01	そうして、申し込んだ日時に行くことになる。				
KN016_Kyoto_1-1-15-01	いろいろ制約があるけれど、拝観料などは取られないし、一応案内員がついて説明してくれる。	[著者]\n[著者]\n[著者]	いろいろ制約がある\n拝観料などは取られない\n案内員がついて説明してくれる	メリット−\nメリット＋\nメリット＋	[桂離宮]\n[桂離宮]\n[桂離宮]
KN016_Kyoto_1-1-16-01	この点そのあたりの観光地よりもずっと良心的。	[著者]	ずっと良心的	批評＋	[桂離宮]
KN016_Kyoto_1-1-17-01	で、肝心の桂離宮の中についてだが、何か気の利いたことをいうのは、私の能力を超えている。				
KN017_Kyoto_1-1-1-01	［京都観光］晴明神社				
KN017_Kyoto_1-1-2-01	晴明神社は今若い女性の間で人気の観光スポットだ。	[不定]	若い女性の間で人気の観光スポットだ	採否＋	晴明神社
KN017_Kyoto_1-1-3-01	安倍晴明を描いた小説に影響されて参拝者が増えているらしい。	[不定]	参拝者が増えているらしい	採否＋	[晴明神社]
KN017_Kyoto_1-1-4-01	祭神をまるでアイドルのように思って参拝するというのもどうかと思うが、ここで取り上げたいのは神社側の姿勢だ。	[著者]	祭神をまるでアイドルのように思って参拝するというのもどうかと思う	批評−	祭神をまるでアイドルのように思って参拝するというの
KN017_Kyoto_1-1-5-01	ここ最近参拝者が急増したため収入が増えたらしく、土地を広げたり改修工事を行ったりと気ぜわしい。	[著者]	気ぜわしい	批評−	[晴明神社]
KN017_Kyoto_1-1-6-01	ひなびていた神社が再び興隆するのは重畳だが、その興隆の方向性に問題があるように思えてならない。	[著者]\n[著者]	重畳だ\n問題があるように思えてならない	批評＋\n批評−	ひなびていた神社が再び興隆するの\n興隆の方向性
KN017_Kyoto_1-1-7-01	祭神にゆかりのある旧一条戻り橋を展示したり、土地を拡張したりというのは良いだろう。				
KN017_Kyoto_1-1-8-01	しかし、祭神にゆかりのない大きな桃の石像を置いたり、何よりこれでもかというほど安倍晴明関係のグッツを置いた建物を建造するのはどうか。	[著者]	祭神にゆかりのない大きな桃の石像を置いたり、何よりこれでもかというほど安倍晴明関係のグッツを置いた建物を建造するのはどうか	批評−	[晴明神社]
KN017_Kyoto_1-1-9-01	中に入ってみれば、通常の神社にある社務所などとは全く違うということがわかる。				
KN017_Kyoto_1-1-10-01	お守りなどではなく、マグカップやＴシャツ、キーホルダー、煎餅とまるでそこらの観光客目当ての店と変わらないものが所狭しと並べてあり、いかにも商売っけ丸出しだ。	[著者]	いかにも商売っけ丸出しだ	批評−	[晴明神社]
KN017_Kyoto_1-1-11-01	あまりにも安倍晴明ブームに乗ろうというのが丸分かりであり、その商売っけは神社にあるだけに余計見苦しく見える。	[著者]\n[著者]	安倍晴明ブームに乗ろうというのが丸分かり\n余計見苦しく見える	批評−\n批評−	[晴明神社]\n[晴明神社]
KN017_Kyoto_1-1-12-01	神社側もせっかく増えた参拝者を繋ぎとめようと必死なのだろうが、ではこのブームが去ればどのように参拝者を繋ぎとめようというのか。				
KN017_Kyoto_1-1-13-01	祭神をアイドルのように見て参拝してくる若い女性に媚を売って、純粋な信仰心を持って参拝してくる者の存在を忘れていはしまいか。	[著者]\n[著者]	媚を売って\n純粋な信仰心を持って参拝してくる者の存在を忘れていはしまいか	批評−\n批評−	[晴明神社]\n[晴明神社]
KN017_Kyoto_1-1-14-01	ブームというのは一時期のものであり、恒久的なものではない。	[著者]	一時期のものであり、恒久的なものではない	メリット−	ブーム
KN017_Kyoto_1-1-15-01	しかし、神社を守る者の使命は長い歴史を乗り越え祭神を来世に伝えることである。	[著者]	神社を守る者の使命は長い歴史を乗り越え祭神を来世に伝えることである	当為	神社を守る者の使命
KN017_Kyoto_1-1-16-01	ブームが過ぎれば、参拝者はまた遠ざかるのは目に見えている。	[著者]	参拝者はまた遠ざかるのは目に見えている	メリット−	ブーム
KN017_Kyoto_1-1-17-01	ここで大切なのは目先の利益ではなく、これから長くこの神社を盛り立ててくれる人をこの機会に増やすことではないか。	[著者]	これから長くこの神社を盛り立ててくれる人をこの機会に増やすことではないか	当為	これから長くこの神社を盛り立ててくれる人をこの機会に増やすこと
KN017_Kyoto_1-1-18-01	神社に今までにない人々が興味を持ってくれたのだから、その人々に祭神について正しい知識を与え、祭神について正しく知ってもらうことが肝要ではなかろうか。	[著者]\n[著者]	今までにない人々が興味を持ってくれた\nその人々に祭神について正しい知識を与え、祭神について正しく知ってもらうことが肝要ではなかろうか	メリット＋\n当為	神社\n祭神について正しく知ってもらうこと
KN017_Kyoto_1-1-19-01	また、神社側が、祭神をアイドル視する参拝者を是定、助長するのはどうか。	[著者]	祭神をアイドル視する参拝者を是定、助長するのはどうか	批評−	神社側が、祭神をアイドル視する参拝者を是定、助長するの
KN017_Kyoto_1-1-20-01	祭神はアイドルではない。	[著者]	祭神はアイドルではない	当為	[祭神をアイドル視する参拝者]
KN017_Kyoto_1-1-21-01	神社は神を祀る場所であり、ミーハーな女性を満足させる場所ではない。	[著者]	ミーハーな女性を満足させる場所ではない	当為	神社
KN017_Kyoto_1-1-22-01	それを一番よくわかっているのは神社側のはずだ。	[著者]	一番よくわかっているのは神社側のはずだ	当為	神社側
KN017_Kyoto_1-1-23-01	だが神社側もそれを忘れかけている、あるいは無視しているように思えてならない。	[著者]\n[著者]	忘れかけている\n無視しているように思えてならない	批評−\n批評−	神社側\n神社側
KN017_Kyoto_1-1-24-01	参拝者にも神社を守る者にもアイドルと扱われ、祭神は一体どのように思っているのだろう。				
KN017_Kyoto_1-1-25-01	神社側もそんな参拝者を追い返すことはできまいが、そのアイドル化の波に飲まれぬよう神社の威厳と威信を保つことはできるのではないか。	[著者]	アイドル化の波に飲まれぬよう神社の威厳と威信を保つことはできるのではないか	当為	神社側
KN017_Kyoto_1-1-26-01	参拝者の色に押され神社までその流れに堕ちてしまっては、ブームが去った時に残されるのは、神社本来の姿を失った醜い姿だけだ。	[著者]	ブームが去った時に残されるのは、神社本来の姿を失った醜い姿だけだ	メリット−	神社までその流れに堕ちてしまって
KN017_Kyoto_1-1-27-01	そんな神社に、古くからの氏子も離れていきはしまいか。	[著者]	古くからの氏子も離れていきはしまいか	批評−	神社
KN017_Kyoto_1-1-28-01	他の神社を訪れ、晴明神社を訪れてみると、その空気の違いに愕然とする。	[著者]	その空気の違いに愕然とする	批評−	晴明神社
KN017_Kyoto_1-1-29-01	他の神社は大小関係なく、祈りと静謐に満ちた威厳ある空間であるにも関わらず、晴明神社はまるでテーマパークのような浮かれた雰囲気に包まれている気がする。	[著者]\n[著者]	祈りと静謐に満ちた威厳ある空間である\nまるでテーマパークのような浮かれた雰囲気に包まれている気がする	批評＋\n批評−	他の神社\n晴明神社
KN017_Kyoto_1-1-30-01	とても厳粛な気持ちで祈りを奉げる気分にはならない。	[著者]	とても厳粛な気持ちで祈りを奉げる気分にはならない	メリット−	[晴明神社]
KN017_Kyoto_1-1-31-01	参拝者も神社側も、神社とは本来何のためにあるのか、その繁栄とはどうあるべきなのか、一度振り返ってみる必要があるように思えてならない。	[著者]	一度振り返ってみる必要があるように思えてならない	当為	参拝者も神社側も
KN018_Kyoto_1-1-1-01	［京都観光］外国人旅行者				
KN018_Kyoto_1-1-2-01	京都にいるといつも驚かされるのは、外国人旅行者の多さだ。	外国人旅行者	多さ	採否＋	京都
KN018_Kyoto_1-1-3-01	ほかに日本で外国人旅行者が多いところというと、せいぜい東京とあと富士山ぐらいのものだと思われるが、東京はそもそもの人口が多いせいで外国人があまり目立たないし、富士山は一部のトレッキング好きの人々しか集まらないから、絶対数からいえばたかがしれている。				
KN018_Kyoto_1-1-4-01	それと比較すると、京都の外国人の比率の高さというのは、かなり異様である。	外国人	比率の高さというのは、かなり異様である	採否＋	京都
KN018_Kyoto_1-1-5-01	街のどこにいっても外国人がいる。	外国人	街のどこにいっても外国人がいる	採否＋	[京都]
KN018_Kyoto_1-1-6-01	もともとすんでいる人というのもそこまで多いわけではないから、それがまた目立つ。				
KN018_Kyoto_1-1-7-01	そもそも「日本への観光」というと、たしかに外国人が訪れるところというのは、そうとう限られてくる、というのはわかる。				
KN018_Kyoto_1-1-8-01	僕は外国に旅行しに行ったときに現地でできた友達に日本観光のガイドブックを見せてもらったことがあるが、二大トピックとして東京と京都があげられていて、ほかの地域はほとんどなきにひとしかった。	日本観光のガイドブック	二大トピックとして東京と京都があげられていて	批評＋	東京と京都
KN018_Kyoto_1-1-8-02	大阪さえも含めて				
KN018_Kyoto_1-1-9-01	国際的にも、京都は有名だ。	[不定]	国際的にも、京都は有名だ	批評＋	京都
KN018_Kyoto_1-1-10-01	しかし、都市機能的には、単なる日本の一地方都市にすぎない。				
KN018_Kyoto_1-1-11-01	それがこのアンバランスな状況を作り出しているのだろう。	[著者]	アンバランスな状況を作り出しているのだろう	批評−	[都市機能的には、単なる日本の一地方都市にすぎない]
KN018_Kyoto_1-1-12-01	もともと、通貨の価値からいって、日本にこれる外国人というのは、かなり限られている。				
KN018_Kyoto_1-1-13-01	（アジアの貧困層および中産階級は、ほとんど日本に来ることはできない。物価が彼らの住む地域の少なくとも４倍以上であるからだ。）				
KN018_Kyoto_1-1-14-01	が、観光を主な収入源とする京都にとって、彼らは貴重なお客様であるし、もっと大事に扱わなければいけないのではないか、と思う。	[著者]	もっと大事に扱わなければいけないのではないか	当為	彼ら[外国人]
KN018_Kyoto_1-1-15-01	観光にかかわるひとでも英語を解さなかったりすることがあるのは、いかがなものだろうか。	[著者]	いかがなものだろうか	批評−	観光にかかわるひとでも英語を解さなかったりすることがあるの
KN018_Kyoto_1-1-16-01	と、たまに見ていて思うのだった。				
KN019_Kyoto_1-1-1-01	［京都観光］観光客への日本語				
KN019_Kyoto_1-1-2-01	京都は、観光地という関係からか、非常に外国人観光客も多いという印象があります。	外国人観光客	非常に外国人観光客も多いという印象があります	採否＋	京都
KN019_Kyoto_1-1-3-01	道端で、片言の日本語、あるいは英語で道を尋ねられることもわりと経験しうる光景です。				
KN019_Kyoto_1-1-4-01	英語で話しかけれた場合は、こちらが英語に慣れていないのでそれはそれで大変ですが、実はより気を使う必要があるのは、片言の日本語で話しかけられた場合ではないでしょうか？	[著者]\n[著者]	英語で話しかけれた場合は、こちらが英語に慣れていないのでそれはそれで大変です\n実はより気を使う必要があるのは、片言の日本語で話しかけられた場合ではないでしょうか	批評−\n当為	英語で話しかけれた場合\n片言の日本語で話しかけられた場合
KN019_Kyoto_1-1-4-02	英語が上手な人はそうでもないかもしれないが				
KN019_Kyoto_1-1-5-01	私自身が米国へ行った時に感じたことですが、いくら中学から勉強してきているとはいえ、やはりネイティブの言葉は非常に速くて聞き取りづらかったのです。	[著者]	ネイティブの言葉は非常に速くて聞き取りづらかった	メリット−	ネイティブの言葉
KN019_Kyoto_1-1-6-01	これと同じことが、日本にやってきた外国人が観光客にも言えるのではないかと感じました。				
KN019_Kyoto_1-1-7-01	片言でしか話せない人はもちろん、外国語は、簡単な会話なら、話すよりも聞き取るほうが難しいですから、流暢にしゃべる人でも、私たちが日常的な感覚・速度でしゃべると、実は聞き取りづらく感じているのかもしれません。	[著者]	話すよりも聞き取るほうが難しい	メリット−	外国語
KN019_Kyoto_1-1-8-01	日本語でたずねられたので、「ああ、日本語話せるんだ」と思ってパパッと早口で答えてしまうのではなく、ゆっくりと、平易な日本語で答えるよう意識してあげるほうがよいのではないかと思いました。	[著者]	パパッと早口で答えてしまうのではなく、ゆっくりと、平易な日本語で答えるよう意識してあげるほうがよいのではないかと思いました	当為	パパッと早口で答えてしまうのではなく、ゆっくりと、平易な日本語で答えるよう意識してあげる
KN019_Kyoto_1-1-9-01	仮に相手が日本語バッチリだとしても、こうした回答は丁寧な印象を与えられるので、いいことなのではないかと思います。	[著者]\n[著者]	丁寧な印象を与えられる\nいいことなのではないかと思います	メリット＋\n批評＋	こうした回答[パパッと早口で答えてしまうのではなく、ゆっくりと、平易な日本語で答えるよう意識してあげる]\nこうした回答[パパッと早口で答えてしまうのではなく、ゆっくりと、平易な日本語で答えるよう意識してあげる]
KN020_Kyoto_1-1-1-01	［京都観光］飽きやすい				
KN020_Kyoto_1-1-2-01	京都の大学に進学したとき、在学中の四年の間に京都の観光名所を巡りまくろうと決意した。	[著者]	京都の観光名所を巡りまくろうと決意した	批評＋	京都の観光名所
KN020_Kyoto_1-1-3-01	入学早々の四月には、大学から近い哲学の道に行ってみた。				
KN020_Kyoto_1-1-4-01	しかし、毎日雨ばかり降っていたせいで、桜は既に散っていたのだった。				
KN020_Kyoto_1-1-5-01	それでも水路の横の砂利を歩くのは風情があって心地よいものだった。	[著者]	水路の横の砂利を歩くのは風情があって心地よいものだった	感情＋	[哲学の道]
KN020_Kyoto_1-1-6-01	それ以降、名所らしい名所に行ったことはない。	[著者]	名所らしい名所に行ったことはない	採否−	名所らしい名所
KN020_Kyoto_1-1-7-01	私は三日坊主な性格だから、予想はしていたが、僅か一回で京都観光を飽きてしまうとは思ってもいなかった。	[著者]	僅か一回で京都観光を飽きてしまう	批評−	京都観光
KN021_Kyoto_1-1-1-01	［京都観光］京都観光ｗｉｔｈ　ｍｙ　ｆｒｉｅｎｄ				
KN021_Kyoto_1-1-2-01	今日は３限をさぼらせて友達を連れて祇園界隈へＧＯ！！				
KN021_Kyoto_1-1-3-01	先に何も考えず、ルネのパフェを食べてしまったのが唯一の後悔である。	[著者]	唯一の後悔である	感情−	ルネのパフェを食べてしまったの
KN021_Kyoto_1-1-3-02	５２円引きでちょっとお得気分♪	[著者]	ちょっとお得気分	出来事＋	[ルネのパフェ]
KN021_Kyoto_1-1-4-01	なぜなら、祇園界隈にもカフェはあるし、そこでまったりしたかったなって思ったからである。	[著者]	そこでまったりしたかったなって思った	感情＋	祇園界隈
KN021_Kyoto_1-1-5-01	私は結構得意なエリアだったので、何も知らない友達を祇園まで連れて行った。				
KN021_Kyoto_1-1-6-01	円山公園にも行ったことのないウブな女なので、とりあえずそこに連れて行く。				
KN021_Kyoto_1-1-7-01	京都に住んでるというのに、やっぱり京都を知らない人って多いんだな、とぼんやり思う。				
KN021_Kyoto_1-1-8-01	私は京都ＬＯＶＥなので、かなり４月のころから出歩いているため、結構京都を満喫していると思われる。	[著者]	京都ＬＯＶＥ	感情＋	京都
KN021_Kyoto_1-1-9-01	これからも、いっぱい京都を観光したいし、京都を満喫したい。	[著者]\n[著者]	いっぱい京都を観光したい\n京都を満喫したい	感情＋\n感情＋	京都\n京都
KN021_Kyoto_1-1-10-01	これ以上素敵な都市って、日本にもそうないんじゃないかしらん？？	[著者]	これ以上素敵な都市って、日本にもそうないんじゃないかしらん	批評＋	[京都]
KN022_Kyoto_1-1-1-01	［京都観光］				
KN022_Kyoto_1-1-2-01	私は二年間半前に一度京都に来たことがあります。				
KN022_Kyoto_1-1-3-01	それは一月下旬から二月上旬までのたった一週間でした。				
KN022_Kyoto_1-1-4-01	多分一年間の間、一番寒い時期でしょう。				
KN022_Kyoto_1-1-5-01	そのときは金閣寺、龍安寺、清水寺、北野天満宮、嵐山などを見学しました。				
KN022_Kyoto_1-1-6-01	一番印象に深いのは節分の前の日、吉田神社に行ったことです。				
KN022_Kyoto_1-1-7-01	そのときはついでに京都大学も見学しました。				
KN022_Kyoto_1-1-8-01	あの日はとても寒い風が降っていました。				
KN022_Kyoto_1-1-9-01	赤い時計台が１００年もの歴史を知ったとき、とても驚きました。				
KN022_Kyoto_1-1-10-01	そして、その日の夜、時計台の中のレストランでおいしいフランス料理を食べました。	[著者]	おいしいフランス料理を食べました	批評＋	時計台の中のレストラン
KN022_Kyoto_1-1-11-01	本当にこの一生の中で、また京大に来ることができるとは考えませんでした。				
KN022_Kyoto_1-1-12-01	今の私は京大に着ただけじゃなく、ここで一年間研修することになりました。				
KN022_Kyoto_1-1-13-01	京都に来て本当によかったと思います。	[著者]	京都に来て本当によかったと思います	感情＋	京都
KN022_Kyoto_1-1-14-01	先生は、京都は千年以上の歴史を持っている町なんですから、ここで、ちゃんと日本の伝統文化を体験してくださいと言っていました。	先生\n先生	千年以上の歴史を持っている町\nここで、ちゃんと日本の伝統文化を体験してください	メリット＋\n当為	京都\n京都
KN022_Kyoto_1-1-15-01	１７００以上のお寺と神社があるから、毎日毎日見学しても、一日は５ヶ所へ行かないと、見終わらないだろうというように、笑って言ったのです。	[先生]	１７００以上のお寺と神社がある	メリット＋	[京都]
KN022_Kyoto_1-1-16-01	私は京都が好きです。	[著者]	京都が好きです	感情＋	京都
KN022_Kyoto_1-1-17-01	この都市の穏やかな感じ。	[著者]	都市の穏やかな感じ	批評＋	[京都]
KN022_Kyoto_1-1-18-01	長い歴史が洗練した後の文化。	[著者]	長い歴史が洗練した後の文化	メリット＋	[京都]
KN022_Kyoto_1-1-19-01	上品な京都弁。	[著者]	上品な京都弁	批評＋	京都弁
KN022_Kyoto_1-1-20-01	どれでも私の好奇心と探究心を引き付けています。	[著者]	好奇心と探究心を引き付けています	批評＋	[京都弁]
KN022_Kyoto_1-1-21-01	この一年間をちゃんと利用して、京都で楽しく過ごしたいと思います。	[著者]	一年間をちゃんと利用して、京都で楽しく過ごしたいと思います	感情＋	一年間をちゃんと利用して、京都で楽しく過ごし
KN023_Kyoto_1-1-1-01	［京都観光］旅と観光				
KN023_Kyoto_1-1-2-01	京都は、居ながらにして旅ができるまちだ。	[著者]	居ながらにして旅ができるまちだ	批評＋	京都
KN023_Kyoto_1-1-3-01	大学に入学して半年あまり、所在のない週末や、心の淀みを振り切りたい衝動に駆られたとき、自転車や徒歩であてもなくさ迷った。				
KN023_Kyoto_1-1-4-01	東西南北を見失うことがむしろ困難なこのまちでは、安心して迷える。	[著者]	安心して迷える	メリット＋	[京都]
KN023_Kyoto_1-1-5-01	そうして、思わぬところで有名な、あるいは無名な神社やお寺に遭遇したりするのだ。	[著者]	思わぬところで有名な、あるいは無名な神社やお寺に遭遇したりするのだ	メリット＋	[京都]
KN023_Kyoto_1-1-6-01	これはきっと「観光」では得がたい、ちょっとした感動だと思う。	[著者]	「観光」では得がたい、ちょっとした感動だと思う	感情＋	[思わぬところで有名な、あるいは無名な神社やお寺に遭遇したりするのだ]
KN023_Kyoto_1-1-7-01	ガイドブックを綿密に調べ、きっちりと予定を立てて、有名なスポットを見てまわるのももちろんいい。	[著者]	ガイドブックを綿密に調べ、きっちりと予定を立てて、有名なスポットを見てまわるのももちろんいい	批評＋	ガイドブックを綿密に調べ、きっちりと予定を立てて、有名なスポットを見てまわるの
KN023_Kyoto_1-1-8-01	しかし、個人的かつテキトーな考えだが、ゴールを設定してはじめるのが「観光」。				
KN023_Kyoto_1-1-9-01	どちらかと言えばルートを思い思い楽しむ「旅」。				
KN023_Kyoto_1-1-10-01	後者の方が、きっと楽しい。	[著者]	後者の方が、きっと楽しい	感情＋	後者[ルートを思い思い楽しむ「旅」]
KN023_Kyoto_1-1-11-01	自分がいいと感じた方に、とにかく向かっていくのだ。	[著者]	自分がいいと感じた方に、とにかく向かっていくのだ	当為	自分がいいと感じた方に、とにかく向かっていく
KN023_Kyoto_1-1-12-01	修学旅行で説明されたお寺の歴史だとかなんとか、覚えちゃいないだろう、普通。				
